circulo,partido,nome,tipo
Lisboa,"Nós, Cidadãos!",Aureliano João Branco Pinheiro,efetivo
Lisboa,"Nós, Cidadãos!",Lúcia Isabel Oteda Paixão,efetivo
Lisboa,"Nós, Cidadãos!",Maria João Tavira dos Reis-Freire Brandão,efetivo
Lisboa,"Nós, Cidadãos!",António Manuel Fernandes Pereira,efetivo
Lisboa,"Nós, Cidadãos!",Nuno Miguel dos Santos Pedroso,efetivo
Lisboa,"Nós, Cidadãos!",Adelina de Jesus Macedo Figueiredo,efetivo
Lisboa,"Nós, Cidadãos!",Ana Paula Remédios de Lima Rosendo,efetivo
Lisboa,"Nós, Cidadãos!",José Carlos Patrício Antunes,efetivo
Lisboa,"Nós, Cidadãos!",Fernando Jorge Correia Ramalho,efetivo
Lisboa,"Nós, Cidadãos!",Teresa Braga de Macedo de Castro Henriques,efetivo
Lisboa,"Nós, Cidadãos!",Luís Caetano de Avillez Luz Coruche,efetivo
Lisboa,"Nós, Cidadãos!",Carlos Jorge Meireles de Sousa,efetivo
Lisboa,"Nós, Cidadãos!",António Joaquim Oliveira dos Santos,efetivo
Lisboa,"Nós, Cidadãos!",Cristina Maria Canaveira da Encarnação Pereira,efetivo
Lisboa,"Nós, Cidadãos!",António Manuel Maia de Carvalho,efetivo
Lisboa,"Nós, Cidadãos!",Pedro Manuel de Almeida Bicho,efetivo
Lisboa,"Nós, Cidadãos!",Isilda de Jesus Teixeira Leite,efetivo
Lisboa,"Nós, Cidadãos!",Maria Manuela Gil dos Santos,efetivo
Lisboa,"Nós, Cidadãos!",José António Coelho Martins,efetivo
Lisboa,"Nós, Cidadãos!",Vítor Manuel Teixeira Amado,efetivo
Lisboa,"Nós, Cidadãos!",Maria do Carmo Fonseca Dionísio,efetivo
Lisboa,"Nós, Cidadãos!",Hélder Dias do Rosário,efetivo
Lisboa,"Nós, Cidadãos!",Rosa da Glória Costa dos Santos,efetivo
Lisboa,"Nós, Cidadãos!",Ruben Cristiano Valente Candeias,efetivo
Lisboa,"Nós, Cidadãos!",Paulo Jorge Correia da Graça Costa,efetivo
Lisboa,"Nós, Cidadãos!",Cristina Maria de Bragança Vasconcelos Morais da Porciúncula,efetivo
Lisboa,"Nós, Cidadãos!",José Maria Telo Abreu Jardine Neto,efetivo
Lisboa,"Nós, Cidadãos!",Cláudia Maria Coelho Bicho Duarte,efetivo
Lisboa,"Nós, Cidadãos!",Luís Robalo Tomé,efetivo
Lisboa,"Nós, Cidadãos!",Bruno Filipe Pedra Amado,efetivo
Lisboa,"Nós, Cidadãos!",Tiago Miguel Teixeira Almirante da Silva,efetivo
Lisboa,"Nós, Cidadãos!",Joáo Maria Telo Abreu Jardine Neto,efetivo
Lisboa,"Nós, Cidadãos!",Filipe Jorge de Oliveira Gomes,efetivo
Lisboa,"Nós, Cidadãos!",Ernesttna Romão Carapinha,efetivo
Lisboa,"Nós, Cidadãos!",Diogo Alexandre Teixeira Almirante da Silva,efetivo
Lisboa,"Nós, Cidadãos!",Maria Julía Nunes Pedra Amado,efetivo
Lisboa,"Nós, Cidadãos!",Jorge Maria Braga de Macedo de Castro Henriques,efetivo
Lisboa,"Nós, Cidadãos!",Ana Maria Serra Barradas,suplente
Lisboa,"Nós, Cidadãos!",Paulo Júlio Guerreiro dos Santos,suplente
Lisboa,PAN,André Lourenço e Silva,efetivo
Lisboa,PAN,Paula Inês Alves de Sousa Real,efetivo
Lisboa,PAN,NelsonJosé Basílio Silva,efetivo
Lisboa,PAN,Sandra Maria Rosa Marques,efetivo
Lisboa,PAN,Pedro Miguel Pereira Ferreira da Silva,efetivo
Lisboa,PAN,Isabel Maria Fidalgo Figueiredo do Carmo,efetivo
Lisboa,PAN,Pedro Finamore de Sousa Amaral,efetivo
Lisboa,PAN,Alexandra Maria Silveira Pinto Pereira,efetivo
Lisboa,PAN,Filipe Bernardo da Costa Agostinho Rodrigues Lisboa,efetivo
Lisboa,PAN,Adélia Maria Santos Ferreira Gominho,efetivo
Lisboa,PAN,Nuno Jorge Silva Furtado,efetivo
Lisboa,PAN,Maria Cristina D?Eça Leal Baptista Soares Vieira,efetivo
Lisboa,PAN,Rodolfo Luís Bruno Amado da Silva,efetivo
Lisboa,PAN,Ana Sílvia Rodrigues Paixão Ferreira Marques,efetivo
Lisboa,PAN,Darchite Jaiante Kantelal,efetivo
Lisboa,PAN,Andreia Joana Paiva Carvalho Mota,efetivo
Lisboa,PAN,Francisco Manuel Pimenta Brandão,efetivo
Lisboa,PAN,Matilde Filipe Batalha Camilo,efetivo
Lisboa,PAN,Bernardo Ramos Gonçalves,efetivo
Lisboa,PAN,Patricia Andreia Gonçalves Namora Caeiro,efetivo
Lisboa,PAN,Ana Filipa Carvalho Neto,efetivo
Lisboa,PAN,Nuno António Garcia Amarante,efetivo
Lisboa,PAN,Mónica Paula da Costa Ferreira,efetivo
Lisboa,PAN,Maria Virgínia da Silva Lages Range,efetivo
Lisboa,PAN,Margarida Morgado Baioa,efetivo
Lisboa,PAN,Maria Helena Chaves Costa,efetivo
Lisboa,PAN,Viviana Baltazar Nortista D?Azevedo,efetivo
Lisboa,PAN,Luís Miguel Fernandes Coelho,efetivo
Lisboa,PAN,Núria Filipa Cristino Viana,efetivo
Lisboa,PAN,Maria da Conceição da Souza Sobrinho,efetivo
Lisboa,PAN,Filipe Tiago Pimentel Rações,efetivo
Lisboa,PAN,Carla Maria Barradas,efetivo
Lisboa,PAN,Sofia Filipa Marques Nunes Aparício,efetivo
Lisboa,PAN,Carlos Jorge e Freitas dos Santos Narciso,efetivo
Lisboa,PAN,Lara Quintano Condesso,efetivo
Lisboa,PAN,Bianca Giselle Farinha dos Santos,efetivo
Lisboa,PAN,Anastácio Augusto Gonçalves Carvalhosa Neto,efetivo
Lisboa,PAN,Maria Alexandra Sousa Rodrigues,efetivo
Lisboa,PAN,Ana Isabel Correia Batista,efetivo
Lisboa,PAN,Nelson de Jesus Simões Batista,efetivo
Lisboa,PAN,Maria de Fátima de Castro Cordeiro Cabral,efetivo
Lisboa,PAN,Maria Eduarda de Azevedo Pires da Costa Ferraz,efetivo
Lisboa,PAN,António dos Anjos Mendes do Carmo,efetivo
Lisboa,PAN,Lourenço Rebelo Pinto Feron,efetivo
Lisboa,PAN,Paula Alexandra Pinheirinho Jacinto e Nicolau,efetivo
Lisboa,PAN,João Paulo Azevedo de Oliveira e Costa,efetivo
Lisboa,PAN,Sandra Dolores Pinto Cóias,efetivo
Lisboa,PAN,Maria Manuela Vieira Gonzaga,efetivo
Lisboa,PAN,Alexandre José Carvalho Ramos,suplente
Lisboa,PAN,Soraia Andreia Faustino Ferreira Pereira Monteiro,suplente
Lisboa,PAN,João Paulo Portela Lamego,suplente
Lisboa,PAN,Joana de Sousa Guerreiro,suplente
Lisboa,PAN,Susana do Rosário Trindade,suplente
Lisboa,PCP - PEV - CDU,Jerónimo Carvalho de Sousa,efetivo
Lisboa,PCP - PEV - CDU,Alma Benedetti Croce Rivera,efetivo
Lisboa,PCP - PEV - CDU,Duarte La Falher de Campos Alves,efetivo
Lisboa,PCP - PEV - CDU,Mariana da Conceição Pereira da Silva,efetivo
Lisboa,PCP - PEV - CDU,Cristina Pratas Cruzeiro,efetivo
Lisboa,PCP - PEV - CDU,Nuno Miguel Marques Libório,efetivo
Lisboa,PCP - PEV - CDU,João Eduardo Alves de Moura Geraldes,efetivo
Lisboa,PCP - PEV - CDU,Isabel Maria Robert Lopes Perdigão Camarinha,efetivo
Lisboa,PCP - PEV - CDU,José Manuel Rodrigues de Oliveira,efetivo
Lisboa,PCP - PEV - CDU,Mónica Vicente de Mendonça,efetivo
Lisboa,PCP - PEV - CDU,Pedro Manuel da Costa Ventura,efetivo
Lisboa,PCP - PEV - CDU,Deolinda Carvalho Machado,efetivo
Lisboa,PCP - PEV - CDU,Jorge Manuel Ferreira Cordeiro,efetivo
Lisboa,PCP - PEV - CDU,Isabel Maria Quintas Barata Fernandes,efetivo
Lisboa,PCP - PEV - CDU,Armindo dos Santos Miranda,efetivo
Lisboa,PCP - PEV - CDU,Ana Isabel Moura Frias de Oliveira,efetivo
Lisboa,PCP - PEV - CDU,Cláudia Sofia Oliveira Martins,efetivo
Lisboa,PCP - PEV - CDU,Paulo Jorge Silva Pereira Alves,efetivo
Lisboa,PCP - PEV - CDU,Joel Ricardo Cordeiro Moriano,efetivo
Lisboa,PCP - PEV - CDU,Ana Joaquina Gomes Avoila,efetivo
Lisboa,PCP - PEV - CDU,Cláudia Alexandra de Sousa e Catarino Madeira,efetivo
Lisboa,PCP - PEV - CDU,Mário Jorge Jesus de Matos,efetivo
Lisboa,PCP - PEV - CDU,Catarina Sofia Rodrigues Cardoso,efetivo
Lisboa,PCP - PEV - CDU,Seyne Yvonne dos Santos Torres,efetivo
Lisboa,PCP - PEV - CDU,Joaquim António Morais Ribeiro,efetivo
Lisboa,PCP - PEV - CDU,Ana Luísa Martins de Brito Sezudo,efetivo
Lisboa,PCP - PEV - CDU,Marina Aguiar de Albuquerque,efetivo
Lisboa,PCP - PEV - CDU,Carlos José Pereira da Silva Santos,efetivo
Lisboa,PCP - PEV - CDU,Anabela Nelas Rodrigues Silva,efetivo
Lisboa,PCP - PEV - CDU,Maria Joana Marques Gomes da Silva,efetivo
Lisboa,PCP - PEV - CDU,José Manuel Núncio Gabriel Pedroso,efetivo
Lisboa,PCP - PEV - CDU,Maria Silvandira Duarte da Costa,efetivo
Lisboa,PCP - PEV - CDU,Sérgio Rodrigo dos Santos Cipriano,efetivo
Lisboa,PCP - PEV - CDU,Beatriz Goulart da Silva Pinheiro,efetivo
Lisboa,PCP - PEV - CDU,Regis Alves de Souza Barbosa,efetivo
Lisboa,PCP - PEV - CDU,Ana Maria Chélo de Amaral,efetivo
Lisboa,PCP - PEV - CDU,Fernando Garcia Lopes Correia,efetivo
Lisboa,PCP - PEV - CDU,Bruno Miguel Pazos Marques Carapito,efetivo
Lisboa,PCP - PEV - CDU,Filipa Pedro Brás,efetivo
Lisboa,PCP - PEV - CDU,Maria das Dores de Oliveira Torres Gomes,efetivo
Lisboa,PCP - PEV - CDU,José Carlos de Sousa Pires,efetivo
Lisboa,PCP - PEV - CDU,Ana Sofia Moutinho Calado,efetivo
Lisboa,PCP - PEV - CDU,Nuno Afonso Quaresma Boavida,efetivo
Lisboa,PCP - PEV - CDU,Cristina Maria Saavedra Torres,efetivo
Lisboa,PCP - PEV - CDU,Joana Catarina Silva Botas,efetivo
Lisboa,PCP - PEV - CDU,Carlos Manuel dos Santos Prazeres,efetivo
Lisboa,PCP - PEV - CDU,Isabel Maria Gabriel Rosa Amor,efetivo
Lisboa,PCP - PEV - CDU,Libério Violante Domingues,efetivo
Lisboa,PCP - PEV - CDU,Jorge Daniel Delgado Martins,suplente
Lisboa,PCP - PEV - CDU,Rute Maria da Silva Martins dos Santos,suplente
Lisboa,PCP - PEV - CDU,José Manuel Fazendeiro Catarino,suplente
Lisboa,PCP - PEV - CDU,António Caetano Soares Pedro,suplente
Lisboa,PCP - PEV - CDU,Maria Antónia Gonçalves Mendes,suplente
Lisboa,PCTP/MRPP,Maria Cidália da Luz Gonçalves Guerreiro,efetivo
Lisboa,PCTP/MRPP,Luís Alberto Júdice Veiga da Silva,efetivo
Lisboa,PCTP/MRPP,Marta Isabel Marreiros Patrocínio e Costa,efetivo
Lisboa,PCTP/MRPP,José Manuel Preto da Costa,efetivo
Lisboa,PCTP/MRPP,Fernando Manuel Gama,efetivo
Lisboa,PCTP/MRPP,Ana Paula Casaca Correia,efetivo
Lisboa,PCTP/MRPP,Carlos Alberto Vieira Paisana,efetivo
Lisboa,PCTP/MRPP,Paulo Jorge Carvalho Fernandes,efetivo
Lisboa,PCTP/MRPP,Maria de Jesus de Encarnação Romeiro,efetivo
Lisboa,PCTP/MRPP,Jaime Alberto Ribeiro dos Santos Andrade Ferreira,efetivo
Lisboa,PCTP/MRPP,José Manuel Pestana Camões,efetivo
Lisboa,PCTP/MRPP,Maria Paula Mendonça Sales Rato de Matos,efetivo
Lisboa,PCTP/MRPP,Carlos Fernando Gomes de Oliveira Pacheco,efetivo
Lisboa,PCTP/MRPP,Paulo Jorge Magalhães Gonçalves,efetivo
Lisboa,PCTP/MRPP,Sónia Alexandra Nunes Oliveira Pacheco,efetivo
Lisboa,PCTP/MRPP,Horácio Rodrigues Coimbra,efetivo
Lisboa,PCTP/MRPP,Carlos Manuel de Sousa Correia,efetivo
Lisboa,PCTP/MRPP,Liliana Patrícia Sousa Rodrigues Silva,efetivo
Lisboa,PCTP/MRPP,Bruno Jorge da Silva Mateus,efetivo
Lisboa,PCTP/MRPP,Mário Albano Gonçalves,efetivo
Lisboa,PCTP/MRPP,Andreia Filipa Rodrigues Camões,efetivo
Lisboa,PCTP/MRPP,Rui Alexandre de Morais Mateus,efetivo
Lisboa,PCTP/MRPP,Vítor Manuel de Almeida Dias,efetivo
Lisboa,PCTP/MRPP,Joana Rita Roquete de Oliveira Salgueiro,efetivo
Lisboa,PCTP/MRPP,Ivo Luís Reis Borges,efetivo
Lisboa,PCTP/MRPP,Edmundo Gouveia Andrade Pires,efetivo
Lisboa,PCTP/MRPP,Patrícia Sofia Rodrigues Camões,efetivo
Lisboa,PCTP/MRPP,José Alberto Pereira Lopes,efetivo
Lisboa,PCTP/MRPP,Pedro Manuel Serra Valle,efetivo
Lisboa,PCTP/MRPP,Ana Bela Elói Rodrigues,efetivo
Lisboa,PCTP/MRPP,Carlos Manuel Mendonça Guerra,efetivo
Lisboa,PCTP/MRPP,Aires Adriano Ferreira Esteves,efetivo
Lisboa,PCTP/MRPP,Maria Clara Pinhão Espada de Campos,efetivo
Lisboa,PCTP/MRPP,Álvaro Eduardo Elbling de Campos Costa,efetivo
Lisboa,PCTP/MRPP,Mário Fernando Jesus Parreira Lança,efetivo
Lisboa,PCTP/MRPP,Maria Regina Limão de Andrade,efetivo
Lisboa,PCTP/MRPP,Paulo Vieira Farinha,efetivo
Lisboa,PCTP/MRPP,Rui Manuel Basílio Prudêncio,efetivo
Lisboa,PCTP/MRPP,Suzete de Jesus Roquete,efetivo
Lisboa,PCTP/MRPP,Adão José dos Santos,efetivo
Lisboa,PCTP/MRPP,Carlos Alberto de Albuquerque do Nascimento,efetivo
Lisboa,PCTP/MRPP,Angelina Maria Gonçalves Ferreira,efetivo
Lisboa,PCTP/MRPP,José Luís Damásio Roquete,efetivo
Lisboa,PCTP/MRPP,David Monteiro Borges,efetivo
Lisboa,PCTP/MRPP,Maria Adelaide Sales Henriques de Avelar Teixeira,efetivo
Lisboa,PCTP/MRPP,Orlando do Nascimento Gomes,efetivo
Lisboa,PCTP/MRPP,Fernando Pires de Paiva,efetivo
Lisboa,PCTP/MRPP,Maria Gorete Paiva Gonçalves,efetivo
Lisboa,PCTP/MRPP,Francisco Medeiros de Araújo,suplente
Lisboa,PCTP/MRPP,Vítor Manual Aguiar Conde,suplente
Lisboa,PCTP/MRPP,Maria Margarida da Silva Bento Trêpo Bate,suplente
Lisboa,PCTP/MRPP,Venilde da Conceição Martins Carvalho de Morais,suplente
Lisboa,PCTP/MRPP,António Guilherme Faria Lopes Alves,suplente
Lisboa,PDR,Pedro Miguel Braz Pardal Henriques,efetivo
Lisboa,PDR,Nuno Maria Gentil Carrilho Costa,efetivo
Lisboa,PDR,Carla Susana Ferreira Costa do Ó,efetivo
Lisboa,PDR,Cláudio Dinis Duarte Costa Pereira Batista,efetivo
Lisboa,PDR,Manuel Mendes Ferreira,efetivo
Lisboa,PDR,Maria Albenina Ferreira Monteiro,efetivo
Lisboa,PDR,António João Silva Carmo,efetivo
Lisboa,PDR,João Gilberto Ramos de Abreu,efetivo
Lisboa,PDR,José Manuel Santos da Silva Mirra,efetivo
Lisboa,PDR,Andreia Filipa Restolho dos Santos,efetivo
Lisboa,PDR,José Manuel de Jesus Favinha,efetivo
Lisboa,PDR,Catarina Dias Botelho Serra,efetivo
Lisboa,PDR,António Jorge Guerra Dinis Roçadas,efetivo
Lisboa,PDR,Adriano dos Santos,efetivo
Lisboa,PDR,Rosa Maria Lopes Soares da Fonseca,efetivo
Lisboa,PDR,Armando José de Barros Simões,efetivo
Lisboa,PDR,João Vladimiro Soares Resa,efetivo
Lisboa,PDR,Telma Luísa Gomes Pimentel da Costa,efetivo
Lisboa,PDR,Rui Carvalho Oliveira,efetivo
Lisboa,PDR,Paulo Jorge Monteiro Pécurto,efetivo
Lisboa,PDR,António Manuel Rabaçal Joaquim,efetivo
Lisboa,PDR,Bernardo Daniel da Silveira Quadrado,efetivo
Lisboa,PDR,Adriana Machado Dias,efetivo
Lisboa,PDR,Gonçalo Filipe Restolho dos Santos,efetivo
Lisboa,PDR,António José Namorado Costa,efetivo
Lisboa,PDR,Sara Alexandra Santos Gomes de Oliveira,efetivo
Lisboa,PDR,Pedro Alexandre Jacinto da Rosa,efetivo
Lisboa,PDR,Rui Manuel da Luz Dias,efetivo
Lisboa,PDR,Rute Carla Barros Pinto,efetivo
Lisboa,PDR,António José Lourenço Coutinho,efetivo
Lisboa,PDR,António D'Abreu Costa,efetivo
Lisboa,PDR,Cesaltina Celeste Pereira de Abreu Ribeiro,efetivo
Lisboa,PDR,Hélder Manuel Carvalho Lourenço,efetivo
Lisboa,PDR,Tiago da Silva Santos,efetivo
Lisboa,PDR,Cecília Maria Mendes dos Santos,efetivo
Lisboa,PDR,Pedro Miguel Branco Martins,efetivo
Lisboa,PDR,Ana Paula Varandas Corista,efetivo
Lisboa,PDR,Chantal da Ressureição Borges Morgado,efetivo
Lisboa,PDR,Carlos Moisés Arada,efetivo
Lisboa,PDR,Cristina Maria dos Santos Marcelino Silva,efetivo
Lisboa,PDR,João Marcelino Malhão Gonçalves,efetivo
Lisboa,PDR,Susana Dias Nóbrega,efetivo
Lisboa,PDR,Inês Alexandra Pereira da Mota,efetivo
Lisboa,PDR,João Nunes Maria Alves,efetivo
Lisboa,PDR,Maria Alice Marques Almeida,efetivo
Lisboa,PDR,Elisabete Alexandra Lopes Vinhas,efetivo
Lisboa,PDR,Manuel dos Anjos de Carvalho Nóbrega,efetivo
Lisboa,PDR,Alice Maria Esperança Carreiras,efetivo
Lisboa,PDR,Maria do Rosário Dias Ramos,suplente
Lisboa,PDR,Francisco José Borges Martins,suplente
Lisboa,PNR,José de Almeida e Vasconcellos Pinto-Coelho,efetivo
Lisboa,PNR,Ana Paula Ferreira Nunes Carrega Rocha,efetivo
Lisboa,PNR,Sónia Cristina Jorge Vides Caiado,efetivo
Lisboa,PNR,Celso Nuno Marques Carvalhana,efetivo
Lisboa,PNR,Ruben Alexandre Parreira Lopes,efetivo
Lisboa,PNR,Catarina de Oliveira Imhof de Morais,efetivo
Lisboa,PNR,Rui Miguel Figueiredo Barbosa Adrião,efetivo
Lisboa,PNR,Ilda Maria de Almeida Rodrigues,efetivo
Lisboa,PNR,Rui André Santos Amiguinho,efetivo
Lisboa,PNR,João António Pinote Salvado,efetivo
Lisboa,PNR,Maria Manuela Rodrigues Soeiro,efetivo
Lisboa,PNR,Sérgio Paulo Fernandes Baptista,efetivo
Lisboa,PNR,Orlando José Gouveia de Sousa Ribeiro,efetivo
Lisboa,PNR,Paula Cristina Borges Santos Mendes Branco ?,efetivo
Lisboa,PNR,Tiago José Baptista da Conceição,efetivo
Lisboa,PNR,Núria Marta Soeiro Izidoro,efetivo
Lisboa,PNR,João José de Lima Alves Martins,efetivo
Lisboa,PNR,Ana Cristina Morgado Bairrada,efetivo
Lisboa,PNR,Paulo Jorge Ferreira Barbosa,efetivo
Lisboa,PNR,José Ricardo Rodrigues Pinto,efetivo
Lisboa,PNR,Maria Vitória Ferreira Alfama Amaral,efetivo
Lisboa,PNR,Armando Augusto Fonseca Costa,efetivo
Lisboa,PNR,Maria Antónia Lopes Baptista,efetivo
Lisboa,PNR,José Alexandre da Silva Machado,efetivo
Lisboa,PNR,Otília Maria da Costa Caneca,efetivo
Lisboa,PNR,Aníbal José de Oliveira Santos Mattos David,efetivo
Lisboa,PNR,Luís Carlos Pinto Almeida Truta,efetivo
Lisboa,PNR,Ana Cristina André Dias Lopes,efetivo
Lisboa,PNR,Cláudio Alexandre Souto da Silva da Cruz Cebola,efetivo
Lisboa,PNR,Sara da Costa Antunes de Oliveira Pereira,efetivo
Lisboa,PNR,Miguel Ângelo Pinheiro Teixeira,efetivo
Lisboa,PNR,Maria Emília Ribeiro Delgado,efetivo
Lisboa,PNR,Rafael Gonçalo Campos Gonçalves,efetivo
Lisboa,PNR,Pedro Manuel Marques da Silva Heleno,efetivo
Lisboa,PNR,Cláudia Sofia Oliveira Ferreira,efetivo
Lisboa,PNR,Inês Filipa da Silva Gil,efetivo
Lisboa,PNR,Alfredo Luís Rodrigues Ferreira,efetivo
Lisboa,PNR,Lúcia Filipa Passos Gouveia,efetivo
Lisboa,PNR,Diogo Tavares da Silva Veiga Firmino,efetivo
Lisboa,PNR,Daniel Pereira Teles,efetivo
Lisboa,PNR,Olga Maria das Neves Melchior Mendes Jorge,efetivo
Lisboa,PNR,Carla Maria Gonçalves Pereira Rodrigues,efetivo
Lisboa,PNR,José António Pais Coimbrãs,efetivo
Lisboa,PNR,Alexandre Manuel Pires Clara Reis,efetivo
Lisboa,PNR,Maria da Graça da Silva Borges,efetivo
Lisboa,PNR,Luísa Arlinda Pereira Barradas,efetivo
Lisboa,PNR,José Manuel dos Santos Mascarenhas Neto,efetivo
Lisboa,PNR,António Augusto Maranha Ribeiro D'Almeida,efetivo
Lisboa,PNR,Ana Cristina Passos Gouveia dos Santos,suplente
Lisboa,PNR,Hugo Miguel Parreiras de Sousa,suplente
Lisboa,PNR,Sandra Marisa Duarte da Silva Sá,suplente
Lisboa,PNR,José Carlos dos Santos Borges,suplente
Lisboa,PNR,António Henrique Canas Filipe,suplente
Lisboa,PPD/PSD,Filipa Maria Salema Roseta Vaz Monteiro,efetivo
Lisboa,PPD/PSD,José Maria Lopes Silvano,efetivo
Lisboa,PPD/PSD,Pedro Augusto Cunha Pinto,efetivo
Lisboa,PPD/PSD,Isabel Maria Meireles Teixeira,efetivo
Lisboa,PPD/PSD,Luís Maria de Barros Serra Marques Guedes,efetivo
Lisboa,PPD/PSD,Duarte Rogério Matos Ventura Pacheco,efetivo
Lisboa,PPD/PSD,Sandra Cristina de Sequeiros Pereira,efetivo
Lisboa,PPD/PSD,Ricardo Augustus Guerreiro Baptista Leite,efetivo
Lisboa,PPD/PSD,Pedro Nuno Mazeda Pereira Neto Rodrigues,efetivo
Lisboa,PPD/PSD,Lina Maria Cardoso Lopes,efetivo
Lisboa,PPD/PSD,Carlos Manuel dos Santos Batista da Silva,efetivo
Lisboa,PPD/PSD,Alexandre Damasceno da Silva Poço,efetivo
Lisboa,PPD/PSD,Joana Catarina Barata Reis Lopes,efetivo
Lisboa,PPD/PSD,Ângelo Cipriano da Cunha Fialho e Pereira,efetivo
Lisboa,PPD/PSD,Ana Sofia Fernandes Bettencourt,efetivo
Lisboa,PPD/PSD,Álvaro da Silva Amorim de Sousa Carneiro,efetivo
Lisboa,PPD/PSD,Ricardo da Cunha Costa Andrade,efetivo
Lisboa,PPD/PSD,Ana Isabel Pais Pacheco Valente,efetivo
Lisboa,PPD/PSD,Fernando Pedro Peniche de Sousa Moutinho,efetivo
Lisboa,PPD/PSD,Eva Lu na Brás Pinho,efetivo
Lisboa,PPD/PSD,Bernardo Dinis Narciso,efetivo
Lisboa,PPD/PSD,João Paulo Mota da Costa Lopes,efetivo
Lisboa,PPD/PSD,Susana Isabel Costa Duarte,efetivo
Lisboa,PPD/PSD,Marco Paulo Lemos Pina,efetivo
Lisboa,PPD/PSD,Vasco António Pinhão Teles Touguinha,efetivo
Lisboa,PPD/PSD,Ana Margarida Gonçalves Soares Soares Gomes,efetivo
Lisboa,PPD/PSD,Ana Paula Bayer Lourenço,efetivo
Lisboa,PPD/PSD,Ramiro Vasco dos Santos,efetivo
Lisboa,PPD/PSD,Sónia Cortez Alain dos Santos,efetivo
Lisboa,PPD/PSD,Maria José de Campos Pedroso Alves,efetivo
Lisboa,PPD/PSD,João Manuel Miranda Coelho,efetivo
Lisboa,PPD/PSD,Fílipa Limpo Filipe,efetivo
Lisboa,PPD/PSD,Luís Miguel da Silva e Sousa Martins,efetivo
Lisboa,PPD/PSD,Nuno Miguel Domingos Coelho,efetivo
Lisboa,PPD/PSD,Mara Filipa Ribeiro Duarte,efetivo
Lisboa,PPD/PSD,Pedro Henrique Godinho Barreira Castanheira Lopes,efetivo
Lisboa,PPD/PSD,Jorge Humberto Ramos Fernandes,efetivo
Lisboa,PPD/PSD,Catarina Isabel Mateus de Oliveira Lopes Resende,efetivo
Lisboa,PPD/PSD,António de Jesus Seixas,efetivo
Lisboa,PPD/PSD,João Eduardo Pessoa Lopes de Lacerda Tavares,efetivo
Lisboa,PPD/PSD,Maria da Glória Fernandes Sarmento,efetivo
Lisboa,PPD/PSD,João Maria Pizarro de Melo e Sampaio Barral,efetivo
Lisboa,PPD/PSD,Alexis Godinho Gonçalves,efetivo
Lisboa,PPD/PSD,Vânia Sofia de Oliveira Costa Ferreira,efetivo
Lisboa,PPD/PSD,Rui Pedro Miranda Pinto,efetivo
Lisboa,PPD/PSD,Tânia Pereira Dias,efetivo
Lisboa,PPD/PSD,Alexandra Maria Correia Mendes,efetivo
Lisboa,PPD/PSD,João Maria de Castro Martins Duarte Veiga,efetivo
Lisboa,PPD/PSD,José António Dias Marques de Melo,suplente
Lisboa,PPD/PSD,Cecília Maria Hilário Tomás,suplente
Lisboa,PPD/PSD,António Manuel Marques Barrocas,suplente
Lisboa,PPD/PSD,José António Guerra de Jesus,suplente
Lisboa,PPD/PSD,Carolina Maria Araújo,suplente
Lisboa,PPD/PSD,Lisa Pontes Pereira,suplente
Lisboa,PPM,Gonçalo Maria Pacheco da Câmara Pereira,efetivo
Lisboa,PPM,Sofia Afonso Carolino Ferreira,efetivo
Lisboa,PPM,Miguel da Fonseca Ferreira de Alvarenga,efetivo
Lisboa,PPM,Tiago Nuno Gomes de Andrade de Jesus Nunes,efetivo
Lisboa,PPM,Maria do Amparo da Costa Monteiro da Câmara Pereira,efetivo
Lisboa,PPM,Valdemar Pedro Cabral da Camara de Almeida,efetivo
Lisboa,PPM,Luís Maria dos Santos de La Grandiere de Noronha,efetivo
Lisboa,PPM,Maria Inês do Amaral Cabral da Câmara Pereira,efetivo
Lisboa,PPM,Rui Alexandre Pinto Ferreira,efetivo
Lisboa,PPM,Diogo de Azevedo Neves Bacelar Munoz,efetivo
Lisboa,PPM,Tânia Trindade Roldão Geraldes Tomaz,efetivo
Lisboa,PPM,Délcio António Garcia Martins,efetivo
Lisboa,PPM,Sebastião Maria Pacheco Cabral da Câmara Pereira,efetivo
Lisboa,PPM,Zuraída Pompeu Mendes Pedrosa,efetivo
Lisboa,PPM,Manuel Colmieiro Silveira Pinto da Fonseca,efetivo
Lisboa,PPM,Sebastião Caixeiro Rodrigues,efetivo
Lisboa,PPM,Dilia Maria de Fátima e Cameirão de Almeida Ferreira,efetivo
Lisboa,PPM,Aristides Rodrigues Peres,efetivo
Lisboa,PPM,Adriano Ferreira Peres,efetivo
Lisboa,PPM,Maria de Lurdes Irene de Carvalho Guerra Ferreira,efetivo
Lisboa,PPM,João Paulo Pereira da Silva,efetivo
Lisboa,PPM,Maria dos Anjos Carvalho Cidade,efetivo
Lisboa,PPM,Bruno César Peixoto Goulart,efetivo
Lisboa,PPM,Tiago Filipe Garcia Rocha,efetivo
Lisboa,PPM,Maria Cecília Martins Leite de Sousa e Noronha,efetivo
Lisboa,PPM,Shyna Diana Guerra Ferreira,efetivo
Lisboa,PPM,Tiago André Lacerda Patrício,efetivo
Lisboa,PPM,António de Jesus Ferreira,efetivo
